# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|q0|²	|q1|²	|q2|²	N
#
  0.69965 	0          	0          	0          	0          	1          
  0.69998 	0          	0          	0          	0          	1          
  0.70031 	0          	0          	0          	0          	1          
  0.70064 	0          	0          	0          	0          	1          
  0.70097 	0          	0          	0          	0          	1          
  0.7013  	0          	0          	0          	0          	1          
  0.70163 	0          	0          	0          	0          	1          
  0.70196 	0          	0          	0          	0          	1          
  0.70229 	0          	0          	0          	0          	1          
  0.70262 	0          	0          	0          	0          	1          
  0.70295 	0          	0          	0          	0          	1          
  0.70328 	0          	0          	0          	0          	1          
  0.70361 	0          	0          	0          	0          	1          
  0.70394 	0          	0          	0          	0          	1          
  0.70427 	0          	0          	0          	0          	1          
  0.7046  	0          	0          	0          	0          	1          
  0.70493 	0          	0          	0          	0          	1          
  0.70526 	0          	0          	0          	0          	1          
  0.70559 	0          	0          	0          	0          	1          
  0.70592 	0          	0          	0          	0          	1          
  0.70625 	0          	0          	0          	0          	1          
  0.70658 	0          	0          	0          	0          	1          
  0.70691 	0          	0          	0          	0          	1          
  0.70724 	0          	0          	0          	0          	1          
  0.70757 	0          	0          	0          	0          	1          
  0.7079  	0          	0          	0          	0          	1          
  0.70823 	0          	0          	0          	0          	1          
  0.70856 	0          	0          	0          	0          	1          
  0.70889 	0          	0          	0          	0          	1          
