# * PROBETEST * 
#
# file generated by ** cup.H ** 
#
# PARAMETERS: 
# G = 0.155143
# ome = 2.8122 eV
# Esat = 0.310942
# a drude model was used for silver
# ------------- 
# t (ps)      E0      E0/Esat       Dipmax
#
  3.32164 	6.15563e-08  	1.97967e-07  	0.0253185    
  3.29037 	6.59679e-08  	2.12155e-07  	0.0253198    
  3.25918 	7.06957e-08  	2.2736e-07   	0.0253212    
  3.22791 	7.57623e-08  	2.43654e-07  	0.0253227    
  3.19671 	8.1192e-08   	2.61116e-07  	0.0253243    
  3.16545 	8.70108e-08  	2.7983e-07   	0.025326     
  3.13418 	9.32467e-08  	2.99884e-07  	0.0253279    
  3.10292 	9.99295e-08  	3.21377e-07  	0.0253298    
  3.07172 	1.07091e-07  	3.44408e-07  	0.0253319    
  3.04046 	1.14766e-07  	3.69091e-07  	0.0253342    
  3.00919 	1.22991e-07  	3.95543e-07  	0.0253366    
  2.97793 	1.31806e-07  	4.23892e-07  	0.0253392    
  2.94666 	1.41252e-07  	4.54271e-07  	0.025342     
  2.9154  	1.51375e-07  	4.86827e-07  	0.025345     
  2.88413 	1.62224e-07  	5.21718e-07  	0.0253482    
  2.85287 	1.7385e-07   	5.59107e-07  	0.0253516    
  2.82153 	1.86309e-07  	5.99176e-07  	0.0253553    
  2.79027 	1.99662e-07  	6.4212e-07   	0.0253592    
  2.759   	2.13971e-07  	6.88138e-07  	0.0253634    
  2.72767 	2.29306e-07  	7.37456e-07  	0.0253679    
  2.6964  	2.4574e-07   	7.90308e-07  	0.0253727    
  2.66507 	2.63351e-07  	8.46945e-07  	0.0253779    
  2.63374 	2.82225e-07  	9.07645e-07  	0.0253834    
  2.60247 	3.02451e-07  	9.72692e-07  	0.0253894    
  2.57114 	3.24127e-07  	1.0424e-06   	0.0253957    
  2.5398  	3.47357e-07  	1.11711e-06  	0.0254025    
  2.50847 	3.72251e-07  	1.19717e-06  	0.0254098    
  2.47707 	3.98929e-07  	1.28297e-06  	0.0254176    
  2.44574 	4.2752e-07   	1.37492e-06  	0.025426     
  2.4144  	4.58159e-07  	1.47345e-06  	0.0254349    
  2.383   	4.90994e-07  	1.57905e-06  	0.0254445    
  2.35167 	5.26183e-07  	1.69222e-06  	0.0254548    
  2.32026 	5.63893e-07  	1.8135e-06   	0.0254657    
  2.28886 	6.04306e-07  	1.94347e-06  	0.0254775    
  2.25746 	6.47615e-07  	2.08275e-06  	0.0254901    
  2.22606 	6.94028e-07  	2.23202e-06  	0.0255036    
  2.19466 	7.43767e-07  	2.39198e-06  	0.025518     
  2.16318 	7.97071e-07  	2.56341e-06  	0.0255334    
  2.13178 	8.54196e-07  	2.74712e-06  	0.0255499    
  2.10031 	9.15414e-07  	2.944e-06    	0.0255676    
  2.06891 	9.81019e-07  	3.15499e-06  	0.0255864    
  2.03744 	1.05133e-06  	3.38111e-06  	0.0256067    
  2.00597 	1.12667e-06  	3.62341e-06  	0.0256283    
  1.9745  	1.20742e-06  	3.8831e-06   	0.0256514    
  1.9431  	1.29395e-06  	4.16139e-06  	0.0256761    
  1.91162 	1.38669e-06  	4.45964e-06  	0.0257025    
